北京市农贸批发市场生意兴隆,1987-01-14,1987-01,财经
请替顾客精打细算（市场随笔）,1987-01-17,1987-01,财经
浙江国民收入  人均超过千元,1987-01-21,1987-01,财经
捷一艺术史学家盗卖名画被判刑,1987-01-27,1987-01,财经
粮仓黑龙江落实增产措施,1987-02-02,1987-02,财经
从国民经济全局出发抓好农业这个基础江苏增加投入确保粮食稳定增长,1987-02-11,1987-02,财经
包山大墓出土文物近千件２０万人次参观安全无事故,1987-02-11,1987-02,财经
青海茫崖一带发生６．２级地震,1987-02-27,1987-02,财经
中科院水生所科技人员精心指导中南海去年产鲜鱼７．４万斤,1987-03-07,1987-03,财经
广西推广甘蔗增产新技术,1987-03-09,1987-03,财经
“抓粮食这着棋走对了”,1987-03-28,1987-03,财经
动员社会力量筹集教师奖励基金,1987-03-30,1987-03,财经
蓝田猿人距今１１０－１１５万年,1987-04-16,1987-04,财经
湖南省委机关带头节约行政经费今年一季度比去年同期节支２２万,1987-04-21,1987-04,财经
记取教训，防止积压汇款,1987-04-22,1987-04,财经
算一算节约的潜力,1987-05-09,1987-05,财经
浙江省抓紧粮食生产,1987-05-12,1987-05,财经
北京５００万人学法,1987-05-16,1987-05,财经
不许克扣农民的煤油（呼吁）,1987-05-16,1987-05,财经
上海产手表降价男女手表趋向同价,1987-05-29,1987-05,财经
新疆农村流通活跃购销兴旺百万农牧民成为供销社主人,1987-05-29,1987-05,财经
大兴安岭出现新火场内蒙古林火死灰复燃,1987-06-02,1987-06,财经
价格改革应稳步前进（谈谈物价问题（７））,1987-06-16,1987-06,财经
有色金属行业把承包落实到基层,1987-06-20,1987-06,财经
坚决制止文物走私,1987-07-05,1987-07,财经
一些省市近来生猪生产下降,1987-07-28,1987-07,财经
结构工资制有优越性但需要完善,1987-08-23,1987-08,财经
西德为何放弃潘兴ⅠＡ导弹,1987-09-07,1987-09,财经
湖北粮食连续六年跨新台阶,1987-09-08,1987-09,财经
广州海运局安全工作放在首位,1987-09-18,1987-09,财经
欧佩克将提高石油官价,1987-09-25,1987-09,财经
阜阳县多方扶持长毛兔生产  兔毛八年创汇８０００多万美元,1987-10-09,1987-10,财经
发明家周林又获三项国际奖,1987-10-15,1987-10,财经
湖北依靠科技增强农业后劲,1987-10-18,1987-10,财经
将乐采取新办法农民承包收购点,1987-10-31,1987-10,财经
北京举办国际塑料橡胶工业展,1987-11-25,1987-11,财经
辽源市查出３０户虚盈实亏企业,1987-12-17,1987-12,财经
陕西采取措施鼓励养猪,1987-12-28,1987-12,财经
我国农村经济向商品化轨道转移,1987-12-28,1987-12,财经
