新秀徐浩池彬扬威新西兰,1993-01-15,1993-01,体育
世界短道速滑锦标赛在京举行,1993-03-27,1993-03,体育
首届东亚运动会在沪胜利闭幕,1993-05-19,1993-05,体育
李对红夺运动手枪金牌,1993-06-04,1993-06,体育
世界女足锦标赛将在瑞典举行,1993-06-05,1993-06,体育
中国摩托艇超级明星对抗赛本周末在京揭幕,1993-06-16,1993-06,体育
王涛和马文革进入半决赛,1993-06-16,1993-06,体育
七运会赛艇金牌各有其主,1993-06-28,1993-06,体育
刘易斯向百米世界新纪录冲刺,1993-07-30,1993-07,体育
中国足球队负于荷兰埃因霍温队,1993-08-02,1993-08,体育
第七届全运会组织委员会成立,1993-08-10,1993-08,体育
张山夺得女子双向飞碟金牌,1993-08-23,1993-08,体育
泰国奥委会支持北京  申办二○○○年奥运会,1993-09-16,1993-09,体育
亚洲男子手球锦标赛开幕,1993-09-26,1993-09,体育
港京汽车拉力赛将再度拉开帷幕,1993-10-05,1993-10,体育
６∶２第八盘棋只用六分多钟  双方言和谢军总分领先,1993-11-10,1993-11,体育
中国汽车工业将在深圳摆擂台  高新技术成果参与竞价招标,1993-11-19,1993-11,体育
德国队险胜丹麦队夺冠,1993-12-07,1993-12,体育
