北京联队胜马尼拉联队和香港东升队,1983-01-18,1983-01,体育
福建海带由滞销变“热门货”（破旧创新  大胆改革）,1983-01-25,1983-01,体育
中国队参加世乒赛团体阵容,1983-04-08,1983-04,体育
中国队到达东京之后,1983-04-28,1983-04,体育
中国男、女队能蝉联冠军吗？,1983-05-03,1983-05,体育
全运会篮球预赛形势逐渐明朗,1983-05-06,1983-05,体育
法国舆论和体育界盛赞朱建华打破世界纪录,1983-06-15,1983-06,体育
默默无闻地为人民服务  发挥共产党员的先锋模范作用,1983-06-27,1983-06,体育
认真对待当事人的意见，是肃清“专案”遗风的钥匙,1983-09-03,1983-09,体育
全运会足球比赛进入尾声,1983-09-29,1983-09,体育
中日签订关于天津企业管理培训中心技术合作项目协议,1983-10-14,1983-10,体育
首次全国伤残人体育邀请赛揭幕,1983-10-17,1983-10,体育
中国政府和联合国儿童基金会合作方案预审会议在京开幕,1983-11-02,1983-11,体育
全国青少年击剑冠军赛结束,1983-11-05,1983-11,体育
中国队囊括全部冠军,1983-12-13,1983-12,体育
全国青联举行酒会欢迎日本青少年友好交流访华团,1983-12-29,1983-12,体育
