古力轻松夺冠,2006-01-11,2006-01,体育
我驻俄使馆举行春节招待会中国留埃及学生联欢庆双节,2006-01-15,2006-01,体育
北京：鼓励传承人多传艺广州：保护传承人将定级,2006-01-25,2006-01,体育
全国女足海埂春训队伍减少,2006-02-09,2006-02,体育
“头可断，血可流，志不屈”李耘生（永远的丰碑（343））,2006-02-14,2006-02,体育
广东人民抗日游击队领导人梁鸿钧（永远的丰碑（359））,2006-03-02,2006-03,体育
蹊跷米洛舍维奇死因不明麻烦海牙国际法庭面临挑战,2006-03-13,2006-03,体育
曾庆红副主席将出席博鳌亚洲论坛年会并发表主旨演讲,2006-03-31,2006-03,体育
姚明左脚手术成功,2006-04-16,2006-04,体育
女足亚青赛中国队夺冠,2006-04-19,2006-04,体育
把血汗洒在红军走过的地方，值得！（劳动者之歌）,2006-04-24,2006-04,体育
苏州加快落实各项富民政策（实践“三个代表”重要思想 保持共产党员先进性）,2006-04-24,2006-04,体育
国际乒联将重新选举副主席（聚焦不来梅世乒赛）,2006-04-24,2006-04,体育
新疆本月将全部偿清拖欠工程款  西宁失地困难农民可享城市低保,2006-06-08,2006-06,体育
上海工人三次武装起义（下）(永远的丰碑·红色记忆),2006-06-30,2006-06,体育
国足二十六人集训名单公布,2006-08-26,2006-08,体育
母亲的心愿（我与奥运讲述自己的奥运故事）,2006-09-22,2006-09,体育
奥运工程展示中国风采（·经典中国·我和我的祖国）,2006-09-26,2006-09,体育
中国女队重剑摘金,2006-10-08,2006-10,体育
三大主力红军会师 宣告长征胜利结束（永远的丰碑·红色记忆）,2006-11-10,2006-11,体育
亚运会中国体育代表团载誉归来,2006-12-18,2006-12,体育
