众老将发威  东道主领跑,2003-01-09,2003-01,体育
天津女排主力阵容,2003-01-23,2003-01,体育
首届丰田杯世界围棋赛李昌镐夺冠,2003-01-30,2003-01,体育
邵佳一初战德甲获好评,2003-02-03,2003-02,体育
亚乒赛中国男女队双夺团体冠军,2003-02-25,2003-02,体育
高原兵的雪域情（闪光的足迹·散文特写）,2003-03-04,2003-03,体育
中国和巴基斯坦发表关于成立“中巴友好论坛”的联合新闻公报,2003-03-25,2003-03,体育
围乙联赛冷门迭出,2003-04-07,2003-04,体育
北京现代队主帅卡洛斯辞职,2003-04-12,2003-04,体育
北京市保龄球锦标赛结束,2003-04-24,2003-04,体育
宝丰农民篮球何以兴盛不衰,2003-04-28,2003-04,体育
中国排协寻找对策备战亚锦赛,2003-05-08,2003-05,体育
谁能不在意抽签（巴黎直击·第四十七届世兵赛）,2003-05-19,2003-05,体育
密切关注世界新军事变革的发展态势积极关心支持国防和军队现代化建设,2003-05-25,2003-05,体育
3500万欧元转会费成交贝克汉姆终投皇家马德里,2003-06-19,2003-06,体育
人大常委会第三次会议通过三部法律  胡锦涛签署主席令予以公布,2003-06-29,2003-06,体育
中国队将在香港挑战皇家马德里队,2003-07-09,2003-07,体育
秦皇岛中美篮球赛尝试市场化运作,2003-07-10,2003-07,体育
中国羽毛球队世锦赛夺标难度增加,2003-07-10,2003-07,体育
全国越野摩托车锦标赛第二站收兵,2003-08-11,2003-08,体育
与教练的一场争辩（经济茶座）,2003-08-18,2003-08,体育
中国小将无缘奖牌,2003-08-22,2003-08,体育
韩国队虎威犹存,2003-09-07,2003-09,体育
浙江队战胜上海队夺冠,2003-09-29,2003-09,体育
十堰新体育中心喜迎湖北省运会,2003-10-20,2003-10,体育
北京获得2006年世界女垒锦标赛举办权,2003-10-26,2003-10,体育
重庆队稳居榜首,2003-10-31,2003-10,体育
施拉格无缘中国乒超联赛,2003-11-05,2003-11,体育
把立党为公、执政为民落实到执政实践中（新高潮  新高度  新成效）,2003-12-04,2003-12,体育
坚持“三个转变”为全面建设小康社会提供有力资源保障,2003-12-29,2003-12,体育
北京女队十一场连胜,2003-12-29,2003-12,体育
