中国队４∶０胜日本队进入决赛,1989-01-17,1989-01,体育
第二届世界元老足球赛赛罢三轮,1989-01-26,1989-01,体育
宣化定方水乡瞒报计划外生育  被撤销荣誉追回奖金处以罚款,1989-01-31,1989-01,体育
世青足球赛又爆冷门  东道主出线无望,1989-02-21,1989-02,体育
托尔问题辩论进入第二周  一民主党人表示支持托尔,1989-03-08,1989-03,体育
兰剑杯举重赛我获两枚金牌,1989-03-21,1989-03,体育
北京—巴黎老式汽车远征开始,1989-03-26,1989-03,体育
北京举行春季长跑赛,1989-03-27,1989-03,体育
异域他乡的打球生活,1989-04-08,1989-04,体育
西哈努克亲王发表声明  越南必须尽快无条件从柬撤军,1989-04-09,1989-04,体育
李金河破一项亚洲纪录,1989-04-12,1989-04,体育
陈剑虹创亚洲百米蛙泳最好成绩,1989-05-02,1989-05,体育
我乒乓男队访问西德切磋技艺,1989-06-27,1989-06,体育
墨西哥选手获首届泛美洲杯体操赛男子个人全能冠军,1989-07-28,1989-07,体育
希望南非新领导顺应潮流  彻底废除种族隔离的制度,1989-08-19,1989-08,体育
“闽星”照耀国际体坛,1989-09-16,1989-09,体育
足坛八强争高低,1989-10-05,1989-10,体育
全国足球锦标赛明年恢复举行,1989-10-26,1989-10,体育
萨达姆举重赛中国队再夺３枚金牌,1989-11-08,1989-11,体育
全国冬运会提前举行,1989-11-15,1989-11,体育
巴拿马宣布全国处于“总戒备状态”  巴国防军在运河西岸举行军事演习,1989-11-25,1989-11,体育
第二届中日围棋名人战前瞻,1989-12-12,1989-12,体育
