1999年全国税收收入过万亿元,2000-01-03,2000-01,时政
我国全面建立城市居民最低生活保障制度,2000-01-16,2000-01,时政
中央人民政府驻澳门特别行政区联络办公室,2000-01-18,2000-01,时政
哥伦比亚举行争取和平关灯活动,2000-01-25,2000-01,时政
俄军与车臣非法武装激战,2000-01-31,2000-01,时政
伊朗两架飞机相撞,2000-02-03,2000-02,时政
美国大选杂议（放眼全球）,2000-02-03,2000-02,时政
塔利班表示不向劫机者妥协,2000-02-09,2000-02,时政
土耳其试射短程地对地导弹,2000-02-12,2000-02,时政
朝鲜第四届“金正日花”展开幕,2000-02-15,2000-02,时政
波驱逐白公民引发两国纷争,2000-02-18,2000-02,时政
安贞医院肺移植创亚洲纪录,2000-02-23,2000-02,时政
拥护我对台政策,2000-03-14,2000-03,时政
第六届国际核工业展开幕,2000-03-21,2000-03,时政
首都学界庆贺钟敬文98岁寿辰,2000-03-30,2000-03,时政
孙孚凌会见埃塞俄比亚客人（友好往来）,2000-04-05,2000-04,时政
白立忱会见巴西咖啡代表团（友好往来）,2000-04-06,2000-04,时政
日本新内阁雨中起航（新闻分析）,2000-04-06,2000-04,时政
俄日欢迎朝韩举行首脑会晤,2000-04-11,2000-04,时政
我国又有15个县（市、旗）对外国人开放,2000-04-20,2000-04,时政
《邓小平与共和国重大历史事件》,2000-04-29,2000-04,时政
“法治”和“德治”（人民论坛）,2000-05-08,2000-05,时政
香港立法会通过申办亚运财务报告,2000-05-13,2000-05,时政
叙约元首商讨恢复叙以和谈,2000-05-23,2000-05,时政
尉健行观看话剧《中国制造》,2000-05-26,2000-05,时政
武警北京总队十支队加强犯罪预防,2000-06-12,2000-06,时政
钱其琛会见奥尔布赖特,2000-06-23,2000-06,时政
穆巴拉克会见石广生,2000-06-26,2000-06,时政
刘金国先进事迹报告会在京召开,2000-07-03,2000-07,时政
浙江珊溪水利枢纽首台机组发电（新闻简报）,2000-07-04,2000-07,时政
中共中央、国务院出台《关于促进小城镇健康发展的若干意见》,2000-07-05,2000-07,时政
公安部等4部门联合开展打击专项行动,2000-07-07,2000-07,时政
军粮供应管理表彰先进,2000-07-26,2000-07,时政
巴勒斯坦漫漫建国路,2000-07-27,2000-07,时政
蒋正华会见基里巴斯议长,2000-08-07,2000-08,时政
美有意再主持巴以首脑会谈,2000-08-17,2000-08,时政
枣庄重视军转干部安置工作,2000-08-18,2000-08,时政
军事科学院代表团离京赴美国访问,2000-08-19,2000-08,时政
唐家璇与新西兰外长会谈（友好往来）,2000-08-22,2000-08,时政
社会主义建设的基本经验教训,2000-08-24,2000-08,时政
“中国武警十大忠诚卫士”颁奖大会举行,2000-09-06,2000-09,时政
几内亚总理访问大连,2000-09-18,2000-09,时政
首届亚洲国家政党会议闭幕,2000-09-20,2000-09,时政
克林顿签署对华永久正常贸易关系法案,2000-10-12,2000-10,时政
《二○○○年中国的国防》白皮书,2000-10-17,2000-10,时政
乌干达全力迎战埃博拉（国际热线）,2000-10-25,2000-10,时政
斯猛虎组织对和谈反应积极,2000-11-04,2000-11,时政
电力管理体制改革座谈会召开,2000-11-10,2000-11,时政
伊斯兰外长会议召开布莱尔会见阿拉法特,2000-11-10,2000-11,时政
监狱警察首次参加基本素质教育考试,2000-11-20,2000-11,时政
刘金国事迹报告会在京举行,2000-11-29,2000-11,时政
