越南外交部发言人发表声明强烈谴责美帝野蛮袭击居民稠密区,1973-01-03,1973-01,时政
西哈努克亲王、蒙博托总统举行亲切友好的会见,1973-01-12,1973-01,时政
周恩来、姬鹏飞、白相国会见阿尔梅达外长率领的智利政府代表团,1973-01-31,1973-01,时政
卡翁达总统致电联合国秘书长瓦尔德海姆要求安理会制止罗得西亚和南非的侵略扎伊尔政府和阿扎尼亚泛非主义者大会表示全力支持赞比亚,1973-02-03,1973-02,时政
柬埔寨人民武装力量继续猛攻敌人在茶胶、柴桢、波萝勉、干丹等省歼灭敌人许多有生力量,1973-02-18,1973-02,时政
叙利亚总理和科威特国王储发表讲话阿拉伯人民随时准备反击以色列入侵科威特《舆论报》指出，阿拉伯人需要的，不是苏联和美国的方案，而是旨在解放所有阿拉伯领土的解决方案,1973-02-22,1973-02,时政
在关于越南问题的国际会议上阮维桢团长的发言,1973-02-28,1973-02,时政
努力贯彻党的“六大”决议积极参加社会主义革命和建设阿尔巴尼亚妇女在各条战线上奋勇前进社会地位不断提高，担任领导工作的妇女干部日益增多，深受群众爱戴,1973-03-07,1973-03,时政
拉努塞总统向全国宣布大选结果阿根廷解放正义阵线总统候选人坎波拉当选,1973-03-14,1973-03,时政
罗马尼亚雪灾后果基本消除生产、社会生活、铁路公路交通和航线开始恢复正常,1973-03-17,1973-03,时政
在非洲大陆团结反帝的大好形势鼓舞下阿扎尼亚人民反对种族主义统治斗争蓬勃发展南非种族主义政权妄图分裂非洲团结、削弱非洲解放运动力量的“对话”阴谋破产,1973-03-21,1973-03,时政
西德总统海涅曼访问意大利,1973-03-25,1973-03,时政
我考古小组抵达秘鲁访问,1973-04-26,1973-04,时政
郭沫若副委员长会见日中友好宗教者恳话会访华团,1973-05-17,1973-05,时政
乔森潘副首相代表柬王国政府发表声明揭露美帝和金边卖国集团的政治和外交阴谋,1973-05-26,1973-05,时政
阮文广大使举行记者座谈会向首都新闻界介绍“关于在越南结束战争、恢复和平的协定”签订以来，越南南方人民斗争的大好形势,1973-06-06,1973-06,时政
马仁辉、程之平会见香港航空界外籍人士访华团,1973-06-10,1973-06,时政
马里国家元首特拉奥雷会见非洲国家驻华使节,1973-06-23,1973-06,时政
范文同总理拜会金一总理,1973-06-28,1973-06,时政
澳贸易代表团离京赴外地访问,1973-07-06,1973-07,时政
华国锋、沙风、肖鹏会见坦桑尼亚农村工作考察团,1973-07-10,1973-07,时政
朝鲜外交部发言人谴责罗杰斯到南朝鲜活动美国必须停止炮制“两个朝鲜”的阴谋活动,1973-07-26,1973-07,时政
我驻比利时大使举行招待会,1973-08-04,1973-08,时政
埃切维里亚总统接见我驻墨西哥大使,1973-08-09,1973-08,时政
柬通社评美国被迫宣布将停炸柬埔寨美帝必须停止一切干涉由柬埔寨人民自己解决问题越《人民报》强调美帝必须完全停止对柬的军事政治卷入,1973-08-09,1973-08,时政
拉美禁止核武器组织大会闭幕通过决议要求苏联尽早签署批准第二号附加议定书,1973-08-26,1973-08,时政
姬鹏飞外长和阿齐兹·艾哈迈德部长会谈,1973-09-01,1973-09,时政
柬人民武装在四、五号公路摧毁一批敌军据点攻克磅湛周围许多据点，使守敌惊恐不安纷纷脱离伪军,1973-09-05,1973-09,时政
郭沫若会见并宴请伊朗《消息报》社长,1973-09-21,1973-09,时政
中墨两国足球运动员进行友谊比赛,1973-10-03,1973-10,时政
我驻波兰大使举行国庆招待会,1973-10-07,1973-10,时政
联大政委会决定在联大讨论朝鲜问题期间邀请朝鲜民主主义人民共和国代表参加讨论,1973-10-07,1973-10,时政
中国和新西兰政府贸易协定在京签字,1973-10-10,1973-10,时政
解放谢赫山——记叙利亚军队反击以色列侵略的一场战斗,1973-10-21,1973-10,时政
荷兰经济部总司长奥斯豪特等到京,1973-10-22,1973-10,时政
埃塞俄比亚宣布同以色列断交,1973-10-24,1973-10,时政
中国生物科学家代表团离京赴日本访问,1973-11-03,1973-11,时政
我代表在联大政治和安全委员会上发言揭露美苏利用禁止化学武器问题玩弄假裁军骗局,1973-11-28,1973-11,时政
李强部长、廖承志会长分别会见日本京都经济友好访华团,1973-12-06,1973-12,时政
李先念副总理、李强部长会见斯里兰卡政府贸易代表团,1973-12-20,1973-12,时政
