南空加强对团以上干部教育,1988-01-07,1988-01,时政
李岚清受国务院委托对草案作说明,1988-01-12,1988-01,时政
《世界重要经济学家辞典》发行,1988-01-15,1988-01,时政
吴朝浦被撤职开除党籍,1988-01-29,1988-01,时政
我国行政法规立法步伐加快,1988-01-29,1988-01,时政
摩洛哥首相拉腊基访问突尼斯,1988-02-04,1988-02,时政
高校食堂逐步实行营养配餐制,1988-02-08,1988-02,时政
坦桑机组人员挫败一起劫机事件,1988-02-16,1988-02,时政
东盟将欢迎西哈努克复职,1988-02-21,1988-02,时政
冬季奥运会再现众人争创纪录场面,1988-02-24,1988-02,时政
开放党工干部赴大陆探亲,1988-02-27,1988-02,时政
关于阿富汗问题的日内瓦间接会谈,1988-03-04,1988-03,时政
北约首脑会议闭幕,1988-03-04,1988-03,时政
苏联阿塞拜疆骚乱中有多人丧生,1988-03-06,1988-03,时政
泰国一古代庙宇开放,1988-03-15,1988-03,时政
非统组织呼吁全面制裁南非,1988-03-22,1988-03,时政
南斯拉夫领导人向我大使授勋,1988-04-06,1988-04,时政
中菲两国政府签署两个文件,1988-04-17,1988-04,时政
突尼斯发现以色列杀害杰哈德新罪证,1988-04-22,1988-04,时政
改革开放是民族地区发展根本途径,1988-04-27,1988-04,时政
南京正式列入沿海经济开放区,1988-04-28,1988-04,时政
南斯拉夫破获一毒品走私集团,1988-05-11,1988-05,时政
戈尔巴乔夫会见埃及外长,1988-05-22,1988-05,时政
强烈要求台湾当局严惩劫机犯,1988-05-22,1988-05,时政
赵紫阳李鹏分别会见美国客人,1988-05-25,1988-05,时政
日本国会众议院议长将访华,1988-06-02,1988-06,时政
突尼斯隆重纪念杰哈德被害四十天,1988-06-05,1988-06,时政
侵柬越军司令部将撤回,1988-06-17,1988-06,时政
埃塞俄比亚总统门格斯图,1988-06-20,1988-06,时政
党委纪委领导要支持违纪案件检查工作,1988-06-20,1988-06,时政
永州市治安队违法乱纪案件已查处,1988-06-22,1988-06,时政
越泰未能就越从柬撤军达成协议,1988-06-22,1988-06,时政
人大侨委会举行第二次会议,1988-06-23,1988-06,时政
呼吁各国支持柬人民抗越斗争,1988-06-29,1988-06,时政
澳门官方举办澳门文化研讨会,1988-07-04,1988-07,时政
萨尔内总统离沪回国,1988-07-09,1988-07,时政
台“立委”呼吁修改教科书,1988-07-12,1988-07,时政
武警山西总队改进执勤设施,1988-07-21,1988-07,时政
墨西哥改组足协挽回声誉,1988-07-22,1988-07,时政
强调实现社会精神生活广泛民主化,1988-07-27,1988-07,时政
台当局将驳回吴哲朗出境申请,1988-08-08,1988-08,时政
庆祝日中和平友好条约签订十同年,1988-08-11,1988-08,时政
台湾“高法”判决一商人到大陆经商无罪,1988-08-13,1988-08,时政
王震会见日本客人,1988-08-23,1988-08,时政
周南副外长访问瑞典,1988-09-02,1988-09,时政
洞口县三名主要干部受处分,1988-09-05,1988-09,时政
我国商品在维也纳博览会大受欢迎,1988-09-13,1988-09,时政
彭真在新疆看望各族干部群众,1988-09-15,1988-09,时政
塞浦路斯总统建议塞岛非军事化,1988-10-08,1988-10,时政
我国经济理论取得一系列突破,1988-10-09,1988-10,时政
民德将继续建设发达社会主义,1988-10-09,1988-10,时政
委内瑞拉发生打死渔民事件,1988-11-07,1988-11,时政
纳粹分子巴比档案失而复得,1988-11-21,1988-11,时政
联合国谴责南非迫害反种族隔离人士,1988-11-25,1988-11,时政
墨西哥新政府面临的问题与对策,1988-12-03,1988-12,时政
德奎利亚尔呼吁释放希金斯,1988-12-14,1988-12,时政
纪念收复南沙群岛４２年座谈会在穗举行,1988-12-16,1988-12,时政
中共中央任免三名领导干部,1988-12-30,1988-12,时政
