武警北京总队医院热心服务群众,1993-01-07,1993-01,社会
云南公检法司法鉴定中心成立,1993-01-15,1993-01,社会
成都市领导为民办实事形成制度,1993-01-17,1993-01,社会
天津河西区对调入干部实行试用制,1993-01-17,1993-01,社会
海南成立涉外婚姻服务公司,1993-01-27,1993-01,社会
西藏一年节日一百多个,1993-01-30,1993-01,社会
湖南血吸虫病防治取得显著效果,1993-02-03,1993-02,社会
羊城街头矗立拥军广告牌,1993-02-12,1993-02,社会
世界艺术体操冠军死于车祸,1993-02-14,1993-02,社会
接受半胚移植术一卵产下两仔猪,1993-02-21,1993-02,社会
藏北建世界最大动物保护区,1993-02-21,1993-02,社会
潍坊市积极选拔乡镇女领导干部,1993-02-25,1993-02,社会
某部新战士开展做雷锋精神传人活动,1993-03-02,1993-03,社会
某部团委开展学雷锋活动,1993-03-11,1993-03,社会
厂长被免职引起的风波,1993-03-17,1993-03,社会
北马农民利用农闲搞市场调查,1993-03-30,1993-03,社会
辉县市农村婚姻状况令人担忧,1993-04-03,1993-04,社会
两名劫机犯身份已查明,1993-04-09,1993-04,社会
贵州表彰三名见义勇为好青年,1993-04-11,1993-04,社会
株洲市依靠群众维护社会治安,1993-04-16,1993-04,社会
西安公安局破获一起倒卖大熊猫皮大案,1993-04-23,1993-04,社会
新战士尚志瑞为抢救战友光荣献身,1993-04-30,1993-04,社会
山东梁山将举办首届国际水浒文化节,1993-05-04,1993-05,社会
一种艺术面包模具在烟台问世,1993-05-09,1993-05,社会
某炮团协助驻地争创“卫生村”,1993-05-16,1993-05,社会
盘锦双台子区３９名女干部走上领导岗位,1993-05-20,1993-05,社会
某部对新战士进行勤俭节约教育,1993-05-21,1993-05,社会
杀人者自杀给受害亲属造成损失应由谁赔偿,1993-05-29,1993-05,社会
济南天桥区落实治安措施,1993-06-18,1993-06,社会
博山区法院重视提拔任用军转干部,1993-06-18,1993-06,社会
预备役某团支援地方经济建设,1993-06-29,1993-06,社会
武警北京总队某部注重党性教育,1993-07-06,1993-07,社会
八名罪犯受到法律制裁,1993-07-07,1993-07,社会
教师安振平苦钻九年  不等式研究获得突破,1993-07-26,1993-07,社会
甘苦同志遗体在南宁火化,1993-08-01,1993-08,社会
武警北京边防局热心为旅客服务,1993-08-03,1993-08,社会
淮阴严厉打击各类刑事犯罪,1993-08-15,1993-08,社会
武警临沂支队坚持艰苦奋斗教育,1993-08-27,1993-08,社会
在法庭抓原告的公安局长已被免职,1993-08-28,1993-08,社会
济南启用机动车驾驶适应性检测设备,1993-09-02,1993-09,社会
青海灾区军民重建家园恢复生产,1993-09-04,1993-09,社会
某分部激励官兵艰苦创业,1993-09-28,1993-09,社会
农民黄登章捐资２５万建小学校,1993-10-07,1993-10,社会
济南军区某部积极协助驻地普法,1993-10-07,1993-10,社会
北京查办执法人员贪污贿赂案,1993-10-08,1993-10,社会
火焰山腹地发现千年干尸,1993-10-09,1993-10,社会
沈阳军区总医院从严治院不手软,1993-10-11,1993-10,社会
肇庆查获一起伪造机动车牌证大案,1993-10-29,1993-10,社会
劳动者退休后有稳定收入,1993-11-21,1993-11,社会
千名交通厅局长  上路查“三乱”,1993-11-26,1993-11,社会
新疆塔里木河下游河道断流,1993-12-11,1993-12,社会
