广州处理一批特务分子    自动投案自首的免予刑事处分    坚决与人民为敌的被判处死刑,1960-01-13,1960-01,社会
引洮工地党委一手抓施工一手抓生活    民工身体健壮工效日高,1960-01-17,1960-01,社会
羊城花市卖花女,1960-02-08,1960-02,社会
新都县桂湖公社  一亩油菜一群蜂,1960-03-21,1960-03,社会
岗列公社岗列大队养猪取得新成就    五个月卖出肥猪七百多头；调出小猪二千一百多头；    存栏数比去年底增加百分之三十以上。,1960-06-13,1960-06,社会
鄄城县一物多用提高农副产品身价    麦秸经过综合利用，经济价值提高一百三十多倍,1960-06-22,1960-06,社会
李书记深入抗旱第一线,1960-07-05,1960-07,社会
安徽各地人民公社以食堂为中心大抓夏季卫生,1960-07-07,1960-07,社会
包思想工作  包加强小组领导  包突破关键  包完成各项指标    领导干部深入基层全面抓小组    大冶钢厂锻造车间去年以来实现生产月月全面跃进,1960-08-15,1960-08,社会
蒙古自行车队在长春举行比赛,1960-09-26,1960-09,社会
捷工会男女游泳队在广州举行友谊赛,1960-11-21,1960-11,社会
