沂蒙高速路上的守护神,2001-01-11,2001-01,社会
培训县乡领导干部,2001-01-11,2001-01,社会
各地青年率先行动奉献真情,2001-01-23,2001-01,社会
济南军区某部营造拴心环境,2001-01-23,2001-01,社会
书记拜年到深山,2001-01-26,2001-01,社会
住宾馆衣物被盗  宾馆该不该负责,2001-02-01,2001-02,社会
浙江发起捐助盲人学生活动,2001-02-04,2001-02,社会
领导调动工作  不带司机车辆,2001-02-19,2001-02,社会
家长未交统筹费  孩子上学受刁难,2001-02-26,2001-02,社会
湖南省书记省长带头义务植树,2001-03-20,2001-03,社会
岳阳交警狠抓全民健身,2001-03-31,2001-03,社会
提供法律援助  农民讨回存款,2001-04-05,2001-04,社会
肃北蒙古族自治县鼠害危及大草原,2001-04-12,2001-04,社会
北医三院畸形肾移植术成功,2001-04-13,2001-04,社会
石家庄特大爆炸案一审宣判,2001-04-19,2001-04,社会
宁夏整顿道路客货运输秩序,2001-04-26,2001-04,社会
湖州  特别团费为英雄塑像,2001-05-05,2001-05,社会
宁波32名医护人员拿回扣受处分,2001-05-13,2001-05,社会
郭秀明事迹在全国引起强烈反响,2001-05-19,2001-05,社会
散打王第十周上演反败为胜好戏,2001-05-31,2001-05,社会
进一步清理要求农民出钱出物出工达标升级活动,2001-06-06,2001-06,社会
"宜城市仍在设置啤酒市场""壁垒""",2001-06-07,2001-06,社会
"大余交警每日""三课""",2001-06-13,2001-06,社会
"广东饶平严打""黑车""",2001-06-18,2001-06,社会
蓝田县考试清退不合格教师,2001-07-08,2001-07,社会
江西乐平市塔前镇山体坍塌,2001-08-01,2001-08,社会
功夫·泰拳争霸赛进入倒记时,2001-08-08,2001-08,社会
警察全力查找  金牌失而复得,2001-08-26,2001-08,社会
89名福建教师支教宁夏,2001-09-08,2001-09,社会
郑州市公安机关严处套牌车,2001-09-14,2001-09,社会
白山交警治理超载实行倒查制,2001-09-19,2001-09,社会
著名桥梁专家受聘东南大学,2001-09-23,2001-09,社会
锦州交警支队严把交通执法环节,2001-09-26,2001-09,社会
八旬老人李文翰光荣入党,2001-10-01,2001-10,社会
重庆“保护母亲河行动”见成效,2001-10-07,2001-10,社会
见义勇为  弘扬正气,2001-10-27,2001-10,社会
武警北京总队十支队开展育才读书活动,2001-10-30,2001-10,社会
上海警备区服务队深入基层,2001-11-13,2001-11,社会
广西银兴公司行贿案一审判决,2001-11-17,2001-11,社会
禁止在长江黄河源头区放牧,2001-11-24,2001-11,社会
北京交管出台10项改革新举措,2001-11-25,2001-11,社会
赤峰市畜研所享誉大草原,2001-12-11,2001-12,社会
焦作发现天然大佛及北魏石刻,2001-12-26,2001-12,社会
