鲜花献给先烈们,1988-01-10,1988-01,社会
田永庆用灭火器喷洒乘客被拘留,1988-01-11,1988-01,社会
九岁学童被生母打死案震动青海各界,1988-01-13,1988-01,社会
宁夏安排有劳动能力残疾人就业,1988-01-15,1988-01,社会
陶铸铜像在祁阳落成,1988-01-19,1988-01,社会
北京龙庆峡又办冰灯游览,1988-01-20,1988-01,社会
乌鲁木齐办支票业务异地存取款方便旅客,1988-01-31,1988-01,社会
拉萨归国藏胞举行迎接藏历新年晚会,1988-02-12,1988-02,社会
旅客乘车途中发生意外伤害怎么办？,1988-02-13,1988-02,社会
老山百余官兵获世界语合格证书,1988-02-20,1988-02,社会
临沭县党校炊事员怒掀餐桌,1988-02-23,1988-02,社会
昔日父母供儿上学校如今儿子延师教双亲,1988-02-29,1988-02,社会
拉萨祈祷大法会进入高潮,1988-03-05,1988-03,社会
深夜闻声救干警两名工人受表扬,1988-03-07,1988-03,社会
中国姑娘击败南朝鲜队蝉联冠军,1988-03-14,1988-03,社会
法院干部队伍素质提高  也有少数干警违法乱纪,1988-04-03,1988-04,社会
四单位召开座谈会纪念赵紫宸诞辰,1988-04-04,1988-04,社会
宝鸡发现仰韶文化早中晚三期遗址,1988-04-04,1988-04,社会
劫机者扬言要与飞机同归于尽,1988-04-13,1988-04,社会
珠峰南侧登山队南坳顶下受阻,1988-04-22,1988-04,社会
昔日清水江今日黑水河,1988-04-30,1988-04,社会
西安创办军人婚姻介绍所,1988-05-07,1988-05,社会
四川白沙工农区山崩继续发展,1988-05-20,1988-05,社会
十七省市在京展销新型玩具,1988-05-21,1988-05,社会
关心下一代是老干部的崇高职责,1988-05-28,1988-05,社会
业务人员跑断腿一年环球一圈,1988-06-02,1988-06,社会
推独轮车的少年,1988-06-03,1988-06,社会
新疆锡伯族群众欢度西迁节,1988-06-03,1988-06,社会
保护挺身而出的勇士,1988-06-05,1988-06,社会
茅湖乡人口失控追究领导责任,1988-06-13,1988-06,社会
姑娘患白血病，急需输血时,1988-06-18,1988-06,社会
渭南三县大面积开发盐碱荒滩,1988-06-26,1988-06,社会
农工民主党办中医门诊部受患者欢迎,1988-06-27,1988-06,社会
高陵县笼养蛋鸡百万只,1988-07-07,1988-07,社会
建设机床厂设奖鼓励使用国产枪,1988-07-10,1988-07,社会
走私贩收购文物磁县盗墓人增多,1988-07-23,1988-07,社会
保健食品天然魔芋糕在京面市,1988-07-24,1988-07,社会
岳阳市严肃处置不合格党员,1988-07-24,1988-07,社会
九岁女孩驾机飞越加拿大,1988-07-28,1988-07,社会
周口出现尾毛加工乡村企业集团,1988-07-29,1988-07,社会
两家医院两种作风  一家逼钱一家救人,1988-08-03,1988-08,社会
农民徐美华采到特大水晶石,1988-08-16,1988-08,社会
长春市农行廉政从领导做起,1988-08-25,1988-08,社会
陇海西线沿途不法分子活动猖狂,1988-08-29,1988-08,社会
在北京出租汽车行业里,1988-09-17,1988-09,社会
霍英东以中国奥委会名义捐款,1988-09-18,1988-09,社会
个体户当国营商店经理,1988-09-24,1988-09,社会
胡秋原重返母校武汉大学访问,1988-10-06,1988-10,社会
湖南作出规定保护检举揭发人,1988-10-07,1988-10,社会
丹东侦破一起银行工作人员索贿案,1988-10-09,1988-10,社会
臭虫在南京近乎绝迹,1988-10-22,1988-10,社会
栽种水稻不弯腰简化抛秧产量高,1988-11-21,1988-11,社会
两医生出伪证受制裁,1988-11-28,1988-11,社会
古稀老人不服老办块板报助乡亲,1988-11-30,1988-11,社会
全国农业劳动模范武侯梨逝世,1988-12-06,1988-12,社会
公安县抓紧追回拖欠挪用公款,1988-12-08,1988-12,社会
古城淮阳发现汉代砖室墓,1988-12-16,1988-12,社会
林甸县逐乡核实计划生育统计,1988-12-18,1988-12,社会
青岛一中学生被赶出家门求告无门,1988-12-26,1988-12,社会
